Facility,WWTP,Date,Lab,Target_Name,Copies_Per_Liter_WW,Sample_ID,Detection_Limit,Population,Sample_Type,No_of_Hours_Missed,flow 
WHITE OAK,WHITE OAK,8/30/2021,R,SARS CoV-2 N1,351266.67,R074_074,3847.49,20758,Composite,,2.003
WHITE OAK,WHITE OAK,8/30/2021,R,SARS CoV-2 N2,341000,R074_073,2333.33,20758,Composite,,2.003
WILLOWBROOK,WILLOWBROOK,8/30/2021,R,SARS CoV-2 N2,351266.67,R074_075,2333.33,8610,Composite,,1.508
WILLOWBROOK,WILLOWBROOK,8/30/2021,R,SARS CoV-2 N1,330733.33,R074_075,3847.49,8610,Composite,,1.508
WILLOWBROOK,WILLOWBROOK,8/30/2021,R,SARS CoV-2 N2,291866.67,R074_076,2333.33,8610,Composite,,1.508
WILLOWBROOK,WILLOWBROOK,8/30/2021,R,SARS CoV-2 N1,275733.33,R074_076,3847.49,8610,Composite,,1.508
69TH STREET,69TH STREET,9/6/2021,R,SARS CoV-2 N2,83600,R075_001,2333.33,551150,Composite,,81
69TH STREET,69TH STREET,9/6/2021,R,SARS CoV-2 N1,92400,R075_001,3328.04,551150,Composite,,81
69TH STREET,69TH STREET,9/6/2021,R,SARS CoV-2 N2,74066.67,R075_002,2333.33,551150,Composite,,81
69TH STREET,69TH STREET,9/6/2021,R,SARS CoV-2 N1,88733.33,R075_002,3328.04,551150,Composite,,81
ALMEDA SIMS,ALMEDA SIMS,9/6/2021,R,SARS CoV-2 N2,83600,R075_004,2333.33,117968,Composite,,14.086
ALMEDA SIMS,ALMEDA SIMS,9/6/2021,R,SARS CoV-2 N1,112200,R075_004,3328.04,117968,Composite,,14.086
ALMEDA SIMS,ALMEDA SIMS,9/6/2021,R,SARS CoV-2 N2,109266.67,R075_003,2333.33,117968,Composite,,14.086
ALMEDA SIMS,ALMEDA SIMS,9/6/2021,R,SARS CoV-2 N1,125400,R075_003,3328.04,117968,Composite,,14.086
BELTWAY,BELTWAY,9/6/2021,R,SARS CoV-2 N1,191400,R075_005,3328.04,70900,Composite,,5.865
BELTWAY,BELTWAY,9/6/2021,R,SARS CoV-2 N2,169400,R075_005,2333.33,70900,Composite,,5.865
CEDAR BAYOU,CEDAR BAYOU,9/6/2021,R,SARS CoV-2 N1,770000,R075_006,3328.04,1722,Composite,,0.608
CEDAR BAYOU,CEDAR BAYOU,9/6/2021,R,SARS CoV-2 N2,704000,R075_006,2333.33,1722,Composite,,0.608
CEDAR BAYOU,CEDAR BAYOU,9/6/2021,R,SARS CoV-2 N2,484000,R075_007,2333.33,1722,Composite,,0.608
CEDAR BAYOU,CEDAR BAYOU,9/6/2021,R,SARS CoV-2 N1,520666.67,R075_007,3328.04,1722,Composite,,0.608
CHOCOLATE BAYOU,CHOCOLATE BAYOU,9/6/2021,R,SARS CoV-2 N2,366666.67,R075_009,2333.33,37359,Composite,,2.756
CHOCOLATE BAYOU,CHOCOLATE BAYOU,9/6/2021,R,SARS CoV-2 N2,315333.33,R075_008,2333.33,37359,Composite,,2.756
CHOCOLATE BAYOU,CHOCOLATE BAYOU,9/6/2021,R,SARS CoV-2 N1,385733.33,R075_008,3328.04,37359,Composite,,2.756
CHOCOLATE BAYOU,CHOCOLATE BAYOU,9/6/2021,R,SARS CoV-2 N1,429000,R075_009,3328.04,37359,Composite,,2.756
CLINTON PARK,CLINTON PARK,9/6/2021,R,SARS CoV-2 N1,258133.33,R075_010,3328.04,3825,Composite,,0.41
CLINTON PARK,CLINTON PARK,9/6/2021,R,SARS CoV-2 N2,237600,R075_011,2333.33,3825,Composite,,0.41
CLINTON PARK,CLINTON PARK,9/6/2021,R,SARS CoV-2 N2,230266.67,R075_010,2333.33,3825,Composite,,0.41
CLINTON PARK,CLINTON PARK,9/6/2021,R,SARS CoV-2 N1,251533.33,R075_011,3328.04,3825,Composite,,0.41
EASTHAVEN,EASTHAVEN,9/6/2021,R,SARS CoV-2 N2,275733.33,R075_012,2333.33,16030,Composite,,1.432
EASTHAVEN,EASTHAVEN,9/6/2021,R,SARS CoV-2 N1,341733.33,R075_012,3328.04,16030,Composite,,1.432
EASTHAVEN,EASTHAVEN,9/6/2021,R,SARS CoV-2 N2,277200,R075_013,2333.33,16030,Composite,,1.432
EASTHAVEN,EASTHAVEN,9/6/2021,R,SARS CoV-2 N1,367400,R075_013,3328.04,16030,Composite,,1.432
FOREST COVE,FOREST COVE,9/6/2021,R,SARS CoV-2 N1,1129333.33,R075_014,3328.04,4170,Composite,,0.266
FOREST COVE,FOREST COVE,9/6/2021,R,SARS CoV-2 N2,444400,R075_015,2333.33,4170,Composite,,0.266
FOREST COVE,FOREST COVE,9/6/2021,R,SARS CoV-2 N1,1290666.67,R075_015,3328.04,4170,Composite,,0.266
FOREST COVE,FOREST COVE,9/6/2021,R,SARS CoV-2 N2,431200,R075_014,2333.33,4170,Composite,,0.266
FWSD#23,FWSD#23,9/6/2021,R,SARS CoV-2 N1,283800,R075_017,3328.04,40689,Composite,,2.41
FWSD#23,FWSD#23,9/6/2021,R,SARS CoV-2 N2,227333.33,R075_016,2333.33,40689,Composite,,2.41
FWSD#23,FWSD#23,9/6/2021,R,SARS CoV-2 N1,292600,R075_016,3328.04,40689,Composite,,2.41
FWSD#23,FWSD#23,9/6/2021,R,SARS CoV-2 N2,252266.67,R075_017,2333.33,40689,Composite,,2.41
GREENRIDGE,GREENRIDGE,9/6/2021,R,SARS CoV-2 N1,313866.67,R075_018,3328.04,28742,Composite,,2.124
GREENRIDGE,GREENRIDGE,9/6/2021,R,SARS CoV-2 N2,243466.67,R075_019,2333.33,28742,Composite,,2.124
GREENRIDGE,GREENRIDGE,9/6/2021,R,SARS CoV-2 N1,303600,R075_019,3328.04,28742,Composite,,2.124
GREENRIDGE,GREENRIDGE,9/6/2021,R,SARS CoV-2 N2,236866.67,R075_018,2333.33,28742,Composite,,2.124
HOMESTEAD,HOMESTEAD,9/6/2021,R,SARS CoV-2 N1,251533.33,R075_021,3328.04,9375,Composite,,1.145
HOMESTEAD,HOMESTEAD,9/6/2021,R,SARS CoV-2 N2,181133.33,R075_020,2333.33,9375,Composite,,1.145
HOMESTEAD,HOMESTEAD,9/6/2021,R,SARS CoV-2 N1,202400,R075_020,3328.04,9375,Composite,,1.145
HOMESTEAD,HOMESTEAD,9/6/2021,R,SARS CoV-2 N2,195800,R075_021,2333.33,9375,Composite,,1.145
IMPERIAL VALLEY,IMPERIAL VALLEY,9/6/2021,R,SARS CoV-2 N2,187000,R075_023,2333.33,16804,Composite,,1.598
IMPERIAL VALLEY,IMPERIAL VALLEY,9/6/2021,R,SARS CoV-2 N1,231733.33,R075_023,3328.04,16804,Composite,,1.598
IMPERIAL VALLEY,IMPERIAL VALLEY,9/6/2021,R,SARS CoV-2 N2,193600,R075_022,2333.33,16804,Composite,,1.598
IMPERIAL VALLEY,IMPERIAL VALLEY,9/6/2021,R,SARS CoV-2 N1,249333.33,R075_022,3328.04,16804,Composite,,1.598
INTERCONTINENTAL AIRPORT,INTERCONTINENTAL AIRPORT,9/6/2021,R,SARS CoV-2 N2,224400,R075_024,2333.33,2408,Composite,,2.089
INTERCONTINENTAL AIRPORT,INTERCONTINENTAL AIRPORT,9/6/2021,R,SARS CoV-2 N1,277933.33,R075_024,3328.04,2408,Composite,,2.089
INTERCONTINENTAL AIRPORT,INTERCONTINENTAL AIRPORT,9/6/2021,R,SARS CoV-2 N2,247133.33,R075_025,2333.33,2408,Composite,,2.089
INTERCONTINENTAL AIRPORT,INTERCONTINENTAL AIRPORT,9/6/2021,R,SARS CoV-2 N1,286733.33,R075_025,3328.04,2408,Composite,,2.089
KEEGANS BAYOU,KEEGANS BAYOU,9/6/2021,R,SARS CoV-2 N2,13933.33,R075_026,2333.33,124000,Composite,,12.916
KEEGANS BAYOU,KEEGANS BAYOU,9/6/2021,R,SARS CoV-2 N1,10266.67,R075_026,3328.04,124000,Composite,,12.916
KEEGANS BAYOU,KEEGANS BAYOU,9/6/2021,R,SARS CoV-2 N2,5866.67,R075_027,2333.33,124000,Composite,,12.916
KEEGANS BAYOU,KEEGANS BAYOU,9/6/2021,R,SARS CoV-2 N1,10266.67,R075_027,3328.04,124000,Composite,,12.916
KINGWOOD CENTRAL,KINGWOOD CENTRAL,9/6/2021,R,SARS CoV-2 N2,514066.67,R075_028,2333.33,52055,Composite,,6.784
KINGWOOD CENTRAL,KINGWOOD CENTRAL,9/6/2021,R,SARS CoV-2 N1,601333.33,R075_028,3328.04,52055,Composite,,6.784
KINGWOOD CENTRAL,KINGWOOD CENTRAL,9/6/2021,R,SARS CoV-2 N1,493533.33,R075_029,3328.04,52055,Composite,,6.784
KINGWOOD CENTRAL,KINGWOOD CENTRAL,9/6/2021,R,SARS CoV-2 N2,387200,R075_029,2333.33,52055,Composite,,6.784
KINGWOOD WEST,KINGWOOD WEST,9/6/2021,R,SARS CoV-2 N1,403333.33,R075_030,3328.04,2589,Composite,,0.688
KINGWOOD WEST,KINGWOOD WEST,9/6/2021,R,SARS CoV-2 N2,316066.67,R075_030,2333.33,2589,Composite,,0.688
KINGWOOD WEST,KINGWOOD WEST,9/6/2021,R,SARS CoV-2 N2,312400,R075_031,2333.33,2589,Composite,,0.688
KINGWOOD WEST,KINGWOOD WEST,9/6/2021,R,SARS CoV-2 N1,347600,R075_031,3328.04,2589,Composite,,0.688
METRO CENTRAL,METRO CENTRAL,9/6/2021,R,SARS CoV-2 N2,0,R075_032,2333.33,20161,Composite,,1.622
METRO CENTRAL,METRO CENTRAL,9/6/2021,R,SARS CoV-2 N1,0,R075_032,3328.04,20161,Composite,,1.622
METRO CENTRAL,METRO CENTRAL,9/6/2021,R,SARS CoV-2 N2,0,R075_033,2333.33,20161,Composite,,1.622
METRO CENTRAL,METRO CENTRAL,9/6/2021,R,SARS CoV-2 N1,0,R075_033,3328.04,20161,Composite,,1.622
MUD#203,MUD#203,9/6/2021,R,SARS CoV-2 N2,172333.33,R075_035,2333.33,4010,Composite,,0.386
MUD#203,MUD#203,9/6/2021,R,SARS CoV-2 N1,298466.67,R075_035,3328.04,4010,Composite,,0.386
MUD#203,MUD#203,9/6/2021,R,SARS CoV-2 N2,166466.67,R075_034,2333.33,4010,Composite,,0.386
MUD#203,MUD#203,9/6/2021,R,SARS CoV-2 N1,327066.67,R075_034,3328.04,4010,Composite,,0.386
NORTHBELT,NORTHBELT,9/6/2021,R,SARS CoV-2 N1,374000,R075_036,3328.04,12892,Composite,,4.002
NORTHBELT,NORTHBELT,9/6/2021,R,SARS CoV-2 N2,354200,R075_037,2333.33,12892,Composite,,4.002
NORTHBELT,NORTHBELT,9/6/2021,R,SARS CoV-2 N1,363000,R075_037,3328.04,12892,Composite,,4.002
NORTHBELT,NORTHBELT,9/6/2021,R,SARS CoV-2 N2,308000,R075_036,2333.33,12892,Composite,,4.002
NORTHEAST,NORTHEAST,9/6/2021,R,SARS CoV-2 N2,222200,R075_038,2333.33,33102,Composite,,2.9
NORTHEAST,NORTHEAST,9/6/2021,R,SARS CoV-2 N1,244933.33,R075_038,3328.04,33102,Composite,,2.9
NORTHEAST,NORTHEAST,9/6/2021,R,SARS CoV-2 N2,143733.33,R075_039,2333.33,33102,Composite,,2.9
NORTHEAST,NORTHEAST,9/6/2021,R,SARS CoV-2 N1,160600,R075_039,3328.04,33102,Composite,,2.9
NORTHGATE,NORTHGATE,9/6/2021,R,SARS CoV-2 N2,264000,R075_040,2333.33,19867,Composite,,3.028
NORTHGATE,NORTHGATE,9/6/2021,R,SARS CoV-2 N1,313866.67,R075_040,3328.04,19867,Composite,,3.028
NORTHGATE,NORTHGATE,9/6/2021,R,SARS CoV-2 N2,254466.67,R075_041,2333.33,19867,Composite,,3.028
NORTHGATE,NORTHGATE,9/6/2021,R,SARS CoV-2 N1,308000,R075_041,3328.04,19867,Composite,,3.028
NORTHWEST,NORTHWEST,9/6/2021,R,SARS CoV-2 N2,193600,R075_042,2333.33,95600,Composite,,14.2
NORTHWEST,NORTHWEST,9/6/2021,R,SARS CoV-2 N1,233933.33,R075_042,3328.04,95600,Composite,,14.2
NORTHWEST,NORTHWEST,9/6/2021,R,SARS CoV-2 N2,196533.33,R075_043,2333.33,95600,Composite,,14.2
NORTHWEST,NORTHWEST,9/6/2021,R,SARS CoV-2 N1,228800,R075_043,3328.04,95600,Composite,,14.2
PARK TEN,PARK TEN,9/6/2021,R,SARS CoV-2 N2,535333.33,R075_044,2333.33,5497,Composite,,0.674
PARK TEN,PARK TEN,9/6/2021,R,SARS CoV-2 N1,696666.67,R075_044,3328.04,5497,Composite,,0.674
PARK TEN,PARK TEN,9/6/2021,R,SARS CoV-2 N1,630666.67,R075_045,3328.04,5497,Composite,,0.674
PARK TEN,PARK TEN,9/6/2021,R,SARS CoV-2 N2,535333.33,R075_045,2333.33,5497,Composite,,0.674
SAGEMONT,SAGEMONT,9/6/2021,R,SARS CoV-2 N1,22733.33,R075_046,3328.04,20608,Composite,,3.725
SAGEMONT,SAGEMONT,9/6/2021,R,SARS CoV-2 N2,27866.67,R075_046,2333.33,20608,Composite,,3.725
SAGEMONT,SAGEMONT,9/6/2021,R,SARS CoV-2 N2,19800,R075_047,2333.33,20608,Composite,,3.725
SAGEMONT,SAGEMONT,9/6/2021,R,SARS CoV-2 N1,24200,R075_047,3328.04,20608,Composite,,3.725
SIMS BAYOU NORTH,SIMS BAYOU NORTH,9/6/2021,R,SARS CoV-2 N2,85800,R075_049,2333.33,109414,Composite,,6.31
SIMS BAYOU NORTH,SIMS BAYOU NORTH,9/6/2021,R,SARS CoV-2 N2,92400,R075_048,2333.33,109414,Composite,,6.31
SIMS BAYOU NORTH,SIMS BAYOU NORTH,9/6/2021,R,SARS CoV-2 N1,125400,R075_048,3328.04,109414,Composite,,6.31
SIMS BAYOU NORTH,SIMS BAYOU NORTH,9/6/2021,R,SARS CoV-2 N1,137133.33,R075_049,3328.04,109414,Composite,,6.31
SIMS BAYOU SOUTH,SIMS BAYOU SOUTH,9/6/2021,R,SARS CoV-2 N1,132000,R075_050,3328.04,109414,Composite,,18.672
SIMS BAYOU SOUTH,SIMS BAYOU SOUTH,9/6/2021,R,SARS CoV-2 N2,135666.67,R075_051,2333.33,109414,Composite,,18.672
SIMS BAYOU SOUTH,SIMS BAYOU SOUTH,9/6/2021,R,SARS CoV-2 N2,136400,R075_050,2333.33,109414,Composite,,18.672
SIMS BAYOU SOUTH,SIMS BAYOU SOUTH,9/6/2021,R,SARS CoV-2 N1,136400,R075_051,3328.04,109414,Composite,,18.672
SOUTHEAST,SOUTHEAST,9/6/2021,R,SARS CoV-2 N2,186266.67,R075_052,2333.33,32485,Composite,,3.248
SOUTHEAST,SOUTHEAST,9/6/2021,R,SARS CoV-2 N1,211933.33,R075_052,3328.04,32485,Composite,,3.248
SOUTHEAST,SOUTHEAST,9/6/2021,R,SARS CoV-2 N2,158400,R075_053,2333.33,32485,Composite,,3.248
SOUTHEAST,SOUTHEAST,9/6/2021,R,SARS CoV-2 N1,162800,R075_053,3328.04,32485,Composite,,3.248
SOUTHWEST,SOUTHWEST,9/6/2021,R,SARS CoV-2 N1,249333.33,R075_054,3328.04,293227,Composite,,27.65
SOUTHWEST,SOUTHWEST,9/6/2021,R,SARS CoV-2 N2,203133.33,R075_055,2333.33,293227,Composite,,27.65
SOUTHWEST,SOUTHWEST,9/6/2021,R,SARS CoV-2 N1,241266.67,R075_055,3328.04,293227,Composite,,27.65
SOUTHWEST,SOUTHWEST,9/6/2021,R,SARS CoV-2 N2,213400,R075_054,2333.33,293227,Composite,,27.65
TIDWELL TIMBERS,TIDWELL TIMBERS,9/6/2021,R,SARS CoV-2 N1,334400,R075_057,3328.04,1133,Composite,,0.088
TIDWELL TIMBERS,TIDWELL TIMBERS,9/6/2021,R,SARS CoV-2 N2,253000,R075_056,2333.33,1133,Composite,,0.088
TIDWELL TIMBERS,TIDWELL TIMBERS,9/6/2021,R,SARS CoV-2 N1,331466.67,R075_056,3328.04,1133,Composite,,0.088
TIDWELL TIMBERS,TIDWELL TIMBERS,9/6/2021,R,SARS CoV-2 N2,270600,R075_057,2333.33,1133,Composite,,0.088
TURKEY CREEK,TURKEY CREEK,9/6/2021,R,SARS CoV-2 N1,165733.33,R075_058,3328.04,59188,Composite,,7.475
TURKEY CREEK,TURKEY CREEK,9/6/2021,R,SARS CoV-2 N2,170866.67,R075_059,2333.33,59188,Composite,,7.475
TURKEY CREEK,TURKEY CREEK,9/6/2021,R,SARS CoV-2 N1,192866.67,R075_059,3328.04,59188,Composite,,7.475
TURKEY CREEK,TURKEY CREEK,9/6/2021,R,SARS CoV-2 N2,134933.33,R075_058,2333.33,59188,Composite,,7.475
UPPER BRAYS,UPPER BRAYS,9/6/2021,R,SARS CoV-2 N1,115866.67,R075_061,3328.04,97918,Composite,,11.981
UPPER BRAYS,UPPER BRAYS,9/6/2021,R,SARS CoV-2 N2,127600,R075_060,2333.33,97918,Composite,,11.981
UPPER BRAYS,UPPER BRAYS,9/6/2021,R,SARS CoV-2 N1,137133.33,R075_060,3328.04,97918,Composite,,11.981
UPPER BRAYS,UPPER BRAYS,9/6/2021,R,SARS CoV-2 N2,85800,R075_061,2333.33,97918,Composite,,11.981
WCID#111,WCID#111,9/6/2021,R,SARS CoV-2 N2,231000,R075_063,2333.33,20920,Composite,,2.667
WCID#111,WCID#111,9/6/2021,R,SARS CoV-2 N1,245666.67,R075_063,3328.04,20920,Composite,,2.667
WCID#111,WCID#111,9/6/2021,R,SARS CoV-2 N2,204600,R075_062,2333.33,20920,Composite,,2.667
WCID#111,WCID#111,9/6/2021,R,SARS CoV-2 N1,231000,R075_062,3328.04,20920,Composite,,2.667
WCID#47,WCID#47,9/6/2021,R,SARS CoV-2 N2,135666.67,R075_064,2333.33,33645,Composite,,2.375
WCID#47,WCID#47,9/6/2021,R,SARS CoV-2 N1,175266.67,R075_064,3328.04,33645,Composite,,2.375
WCID#47,WCID#47,9/6/2021,R,SARS CoV-2 N2,113666.67,R075_065,2333.33,33645,Composite,,2.375
WCID#47,WCID#47,9/6/2021,R,SARS CoV-2 N1,139333.33,R075_065,3328.04,33645,Composite,,2.375
WCID#76,WCID#76,9/6/2021,R,SARS CoV-2 N2,484733.33,R075_066,2333.33,976,Composite,,0.322
WCID#76,WCID#76,9/6/2021,R,SARS CoV-2 N1,601333.33,R075_066,3328.04,976,Composite,,0.322
WCID#76,WCID#76,9/6/2021,R,SARS CoV-2 N2,374733.33,R075_067,2333.33,976,Composite,,0.322
WCID#76,WCID#76,9/6/2021,R,SARS CoV-2 N1,455400,R075_067,3328.04,976,Composite,,0.322
WEST DISTRICT,WEST DISTRICT,9/6/2021,R,SARS CoV-2 N2,206800,R075_068,2333.33,85129,Composite,,11.607
WEST DISTRICT,WEST DISTRICT,9/6/2021,R,SARS CoV-2 N1,243466.67,R075_068,3328.04,85129,Composite,,11.607
WEST DISTRICT,WEST DISTRICT,9/6/2021,R,SARS CoV-2 N1,209000,R075_069,3328.04,85129,Composite,,11.607
WEST DISTRICT,WEST DISTRICT,9/6/2021,R,SARS CoV-2 N2,195066.67,R075_069,2333.33,85129,Composite,,11.607
WEST LAKE,WEST LAKE,9/6/2021,R,SARS CoV-2 N1,445133.33,R075_070,3328.04,600,Composite,,0.27
WEST LAKE,WEST LAKE,9/6/2021,R,SARS CoV-2 N2,405533.33,R075_070,2333.33,600,Composite,,0.27
WEST LAKE,WEST LAKE,9/6/2021,R,SARS CoV-2 N2,391600,R075_071,2333.33,600,Composite,,0.27
WEST LAKE,WEST LAKE,9/6/2021,R,SARS CoV-2 N1,498666.67,R075_071,3328.04,600,Composite,,0.27
WESTWAY,WESTWAY,9/6/2021,R,SARS CoV-2 N2,55733.33,R075_072,2333.33,3623,Composite,,0.539
WESTWAY,WESTWAY,9/6/2021,R,SARS CoV-2 N1,56466.67,R075_072,3328.04,3623,Composite,,0.539
WESTWAY,WESTWAY,9/6/2021,R,SARS CoV-2 N2,57200,R075_073,2333.33,3623,Composite,,0.539
WESTWAY,WESTWAY,9/6/2021,R,SARS CoV-2 N1,69666.67,R075_073,3328.04,3623,Composite,,0.539
WHITE OAK,WHITE OAK,9/6/2021,R,SARS CoV-2 N2,298466.67,R075_075,2333.33,20758,Composite,,2.294
WHITE OAK,WHITE OAK,9/6/2021,R,SARS CoV-2 N1,374733.33,R075_075,3328.04,20758,Composite,,2.294
WHITE OAK,WHITE OAK,9/6/2021,R,SARS CoV-2 N2,322666.67,R075_074,2333.33,20758,Composite,,2.294
WHITE OAK,WHITE OAK,9/6/2021,R,SARS CoV-2 N1,387200,R075_074,3328.04,20758,Composite,,2.294
WILLOWBROOK,WILLOWBROOK,9/6/2021,R,SARS CoV-2 N1,349800,R075_076,3328.04,8610,Composite,,1.589
WILLOWBROOK,WILLOWBROOK,9/6/2021,R,SARS CoV-2 N2,337333.33,R075_077,2333.33,8610,Composite,,1.589
WILLOWBROOK,WILLOWBROOK,9/6/2021,R,SARS CoV-2 N1,390866.67,R075_077,3328.04,8610,Composite,,1.589
WILLOWBROOK,WILLOWBROOK,9/6/2021,R,SARS CoV-2 N2,302133.33,R075_076,2333.33,8610,Composite,,1.589
69TH STREET,69TH STREET,9/20/2021,R,SARS CoV-2 N2,11000,R076_001,2333.33,551150,Composite,,103
69TH STREET,69TH STREET,9/20/2021,R,SARS CoV-2 N1,13933.33,R076_001,3626.8,551150,Composite,,103
69TH STREET,69TH STREET,9/20/2021,R,SARS CoV-2 N2,26400,R076_002,2333.33,551150,Composite,,103
69TH STREET,69TH STREET,9/20/2021,R,SARS CoV-2 N1,33000,R076_002,3626.8,551150,Composite,,103
ALMEDA SIMS,ALMEDA SIMS,9/20/2021,R,SARS CoV-2 N1,79200,R076_003,3626.8,117968,Composite,,13.278
ALMEDA SIMS,ALMEDA SIMS,9/20/2021,R,SARS CoV-2 N2,67466.67,R076_004,2333.33,117968,Composite,,13.278
ALMEDA SIMS,ALMEDA SIMS,9/20/2021,R,SARS CoV-2 N2,72600,R076_003,2333.33,117968,Composite,,13.278
ALMEDA SIMS,ALMEDA SIMS,9/20/2021,R,SARS CoV-2 N1,77000,R076_004,3626.8,117968,Composite,,13.278
BELTWAY,BELTWAY,9/20/2021,R,SARS CoV-2 N2,107800,R076_005,2333.33,70900,Composite,,5.269
BELTWAY,BELTWAY,9/20/2021,R,SARS CoV-2 N1,126866.67,R076_005,3626.8,70900,Composite,,5.269
BELTWAY,BELTWAY,9/20/2021,R,SARS CoV-2 N2,111466.67,R076_006,2333.33,70900,Composite,,5.269
BELTWAY,BELTWAY,9/20/2021,R,SARS CoV-2 N1,132000,R076_006,3626.8,70900,Composite,,5.269
CEDAR BAYOU,CEDAR BAYOU,9/20/2021,R,SARS CoV-2 N2,60133.33,R076_008,2333.33,1722,Composite,,0.405
CEDAR BAYOU,CEDAR BAYOU,9/20/2021,R,SARS CoV-2 N2,49133.33,R076_007,2333.33,1722,Composite,,0.405
CEDAR BAYOU,CEDAR BAYOU,9/20/2021,R,SARS CoV-2 N1,57200,R076_007,3626.8,1722,Composite,,0.405
CEDAR BAYOU,CEDAR BAYOU,9/20/2021,R,SARS CoV-2 N1,71133.33,R076_008,3626.8,1722,Composite,,0.405
CHOCOLATE BAYOU,CHOCOLATE BAYOU,9/20/2021,R,SARS CoV-2 N1,181133.33,R076_010,3626.8,37359,Composite,,2.836
CHOCOLATE BAYOU,CHOCOLATE BAYOU,9/20/2021,R,SARS CoV-2 N2,154000,R076_009,2333.33,37359,Composite,,2.836
CHOCOLATE BAYOU,CHOCOLATE BAYOU,9/20/2021,R,SARS CoV-2 N1,182600,R076_009,3626.8,37359,Composite,,2.836
CHOCOLATE BAYOU,CHOCOLATE BAYOU,9/20/2021,R,SARS CoV-2 N2,153266.67,R076_010,2333.33,37359,Composite,,2.836
CLINTON PARK,CLINTON PARK,9/20/2021,R,SARS CoV-2 N1,98266.67,R076_011,3626.8,3825,Composite,,0.449
CLINTON PARK,CLINTON PARK,9/20/2021,R,SARS CoV-2 N2,264733.33,R076_012,2333.33,3825,Composite,,0.449
CLINTON PARK,CLINTON PARK,9/20/2021,R,SARS CoV-2 N1,288933.33,R076_012,3626.8,3825,Composite,,0.449
CLINTON PARK,CLINTON PARK,9/20/2021,R,SARS CoV-2 N2,88733.33,R076_011,2333.33,3825,Composite,,0.449
EASTHAVEN,EASTHAVEN,9/20/2021,R,SARS CoV-2 N2,41800,R076_013,2333.33,16030,Composite,,1.594
EASTHAVEN,EASTHAVEN,9/20/2021,R,SARS CoV-2 N1,42533.33,R076_013,3626.8,16030,Composite,,1.594
EASTHAVEN,EASTHAVEN,9/20/2021,R,SARS CoV-2 N2,57933.33,R076_014,2333.33,16030,Composite,,1.594
EASTHAVEN,EASTHAVEN,9/20/2021,R,SARS CoV-2 N1,60866.67,R076_014,3626.8,16030,Composite,,1.594
FOREST COVE,FOREST COVE,9/20/2021,R,SARS CoV-2 N2,178200,R076_015,2333.33,4170,Composite,,0.214
FOREST COVE,FOREST COVE,9/20/2021,R,SARS CoV-2 N1,184066.67,R076_015,3626.8,4170,Composite,,0.214
FOREST COVE,FOREST COVE,9/20/2021,R,SARS CoV-2 N2,167200,R076_016,2333.33,4170,Composite,,0.214
FOREST COVE,FOREST COVE,9/20/2021,R,SARS CoV-2 N1,202400,R076_016,3626.8,4170,Composite,,0.214
FWSD#23,FWSD#23,9/20/2021,R,SARS CoV-2 N2,105600,R076_017,2333.33,40689,Composite,,2.25
FWSD#23,FWSD#23,9/20/2021,R,SARS CoV-2 N1,127600,R076_018,3626.8,40689,Composite,,2.25
FWSD#23,FWSD#23,9/20/2021,R,SARS CoV-2 N1,114400,R076_017,3626.8,40689,Composite,,2.25
FWSD#23,FWSD#23,9/20/2021,R,SARS CoV-2 N2,97533.33,R076_018,2333.33,40689,Composite,,2.25
GREENRIDGE,GREENRIDGE,9/20/2021,R,SARS CoV-2 N2,161333.33,R076_019,2333.33,28742,Composite,,1.895
GREENRIDGE,GREENRIDGE,9/20/2021,R,SARS CoV-2 N2,123200,R076_020,2333.33,28742,Composite,,1.895
GREENRIDGE,GREENRIDGE,9/20/2021,R,SARS CoV-2 N1,120266.67,R076_020,3626.8,28742,Composite,,1.895
GREENRIDGE,GREENRIDGE,9/20/2021,R,SARS CoV-2 N1,179666.67,R076_019,3626.8,28742,Composite,,1.895
HOMESTEAD,HOMESTEAD,9/20/2021,R,SARS CoV-2 N2,244933.33,R076_021,2333.33,9375,Composite,,1.269
HOMESTEAD,HOMESTEAD,9/20/2021,R,SARS CoV-2 N1,306533.33,R076_021,3626.8,9375,Composite,,1.269
HOMESTEAD,HOMESTEAD,9/20/2021,R,SARS CoV-2 N2,291133.33,R076_022,2333.33,9375,Composite,,1.269
HOMESTEAD,HOMESTEAD,9/20/2021,R,SARS CoV-2 N1,331466.67,R076_022,3626.8,9375,Composite,,1.269
IMPERIAL VALLEY,IMPERIAL VALLEY,9/20/2021,R,SARS CoV-2 N2,93866.67,R076_024,2333.33,16804,Composite,,1.466
IMPERIAL VALLEY,IMPERIAL VALLEY,9/20/2021,R,SARS CoV-2 N2,127600,R076_023,2333.33,16804,Composite,,1.466
IMPERIAL VALLEY,IMPERIAL VALLEY,9/20/2021,R,SARS CoV-2 N1,101933.33,R076_024,3626.8,16804,Composite,,1.466
IMPERIAL VALLEY,IMPERIAL VALLEY,9/20/2021,R,SARS CoV-2 N1,184066.67,R076_023,3626.8,16804,Composite,,1.466
INTERCONTINENTAL AIRPORT,INTERCONTINENTAL AIRPORT,9/20/2021,R,SARS CoV-2 N1,63066.67,R076_025,3626.8,2408,Composite,,1.791
