Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
West District,WD,5/24/21,R,E484 wild-type,,50,0.19,0.92,0.01,639.24,,13498,1,0524.WD-1,1699.7,Negative,Composite,,,,C9,3053.42,26.85
West District,WD,5/24/21,R,417T,,50,0,0,0,0,,13498,0,0524.WD-1,,,Composite,,,,C9,,
West District,WD,5/24/21,R,K417 wild-type,,50,0.77,1.81,0.23,2557.23,,13498,4,0524.WD-1,1550.84,Positive,Composite,,,,C9,6030.52,771.56
West District,WD,5/24/21,R,417N,,50,0,0,0,0,,13498,0,0524.WD-1,,,Composite,,,,C9,,
West District,WD,5/24/21,R,484K,,50,0,0,0,0,,12093,0,0524.WD-2,,,Composite,,,,D9,,
West District,WD,5/24/21,R,E484 wild-type,,50,0.21,1.02,0.01,713.57,,12093,1,0524.WD-2,1699.7,Negative,Composite,,,,D9,3408.56,29.97
West District,WD,5/24/21,R,417T,,50,0,0,0,0,,12093,0,0524.WD-2,,,Composite,,,,D9,,
West District,WD,5/24/21,R,K417 wild-type,,50,0.21,1.02,0.01,713.57,,12093,1,0524.WD-2,1550.84,Negative,Composite,,,,D9,3408.56,29.97
West District,WD,5/24/21,R,417N,,50,0,0,0,0,,12093,0,0524.WD-2,,,Composite,,,,D9,,
West Lake Houston,WL,5/24/21,R,484K,,50,0,0,0,0,,12989,0,0524.WL-1,,,Composite,,,,E9,,
West Lake Houston,WL,5/24/21,R,E484 wild-type,,50,0.2,0.95,0.01,664.29,,12989,1,0524.WL-1,1699.7,Negative,Composite,,,,E9,3173.1,27.9
West Lake Houston,WL,5/24/21,R,417T,,50,0,0,0,0,,12989,0,0524.WL-1,,,Composite,,,,E9,,
West Lake Houston,WL,5/24/21,R,K417 wild-type,,50,0.8,1.88,0.24,2657.46,,12989,4,0524.WL-1,1550.84,Positive,Composite,,,,E9,6266.94,801.8
West Lake Houston,WL,5/24/21,R,417N,,50,0,0,0,0,,12989,0,0524.WL-1,,,Composite,,,,E9,,
West Lake Houston,WL,5/24/21,R,484K,,50,0,0,0,0,,11603,0,0524.WL-2,,,Composite,,,,F9,,
West Lake Houston,WL,5/24/21,R,E484 wild-type,,50,0.67,1.77,0.16,2230.95,,11603,3,0524.WL-2,1699.7,Positive,Composite,,,,F9,5914.02,529.43
West Lake Houston,WL,5/24/21,R,417T,,50,0,0,0,0,,11603,0,0524.WL-2,,,Composite,,,,F9,,
West Lake Houston,WL,5/24/21,R,K417 wild-type,,50,1.34,2.74,0.52,4462.47,,11603,6,0524.WL-2,1550.84,Positive,Composite,,,,F9,9123.76,1747.53
West Lake Houston,WL,5/24/21,R,417N,,50,0,0,0,0,,11603,0,0524.WL-2,,,Composite,,,,F9,,
White Oak,WO,5/24/21,R,484K,,50,0,0,0,0,,12045,0,0524.WO-1,,,Composite,,,,G9,,
White Oak,WO,5/24/21,R,E484 wild-type,,50,1.29,2.64,0.51,4300.47,,12045,6,0524.WO-1,1699.7,Positive,Composite,,,,G9,8792.44,1684.09
White Oak,WO,5/24/21,R,417T,,50,0,0,0,0,,12045,0,0524.WO-1,,,Composite,,,,G9,,
White Oak,WO,5/24/21,R,K417 wild-type,,50,1.72,3.22,0.78,5734.43,,12045,8,0524.WO-1,1550.84,Positive,Composite,,,,G9,10740.12,2595.79
White Oak,WO,5/24/21,R,417N,,50,0,0,0,0,,12045,0,0524.WO-1,,,Composite,,,,G9,,
White Oak,WO,5/24/21,R,484K,,50,0,0,0,0,,13058,0,0524.WO-2,,,Composite,,,,H9,,
White Oak,WO,5/24/21,R,E484 wild-type,,50,1.39,2.7,0.59,4626.16,,13058,7,0524.WO-2,1699.7,Positive,Composite,,,,H9,9011.4,1965.15
White Oak,WO,5/24/21,R,417T,,50,0,0,0,0,,13058,0,0524.WO-2,,,Composite,,,,H9,,
White Oak,WO,5/24/21,R,K417 wild-type,,50,1.98,3.49,0.99,6609.55,,13058,10,0524.WO-2,1550.84,Positive,Composite,,,,H9,11645.47,3290.26
White Oak,WO,5/24/21,R,417N,,50,0,0,0,0,,13058,0,0524.WO-2,,,Composite,,,,H9,,
