Facility,WWTP,Date,Lab,Target_Name,Received_WW_vol,Filtered_WW_vol,Copies_per_uL_RNA,PoissonConfMax_per_uL_RNA,PoissonConfMin_per_uL_RNA,Copies_Per_Liter_WW,Ct,AcceptedDroplets,PositiveDroplets,Sample_ID,Detection_Limit,Positivity,Sample_Type,Surrogate_virus_input_per.L.WW,Percentage_recovery_BCoV,Comments,Well Position,PoissonConfMax_Per_Liter_WW,PoissonConfMin_Per_Liter_WW
Sims Bayou North,SB,07/05/21,R,K417 wild-type,,50,1.7,3,0.85,5671.11,,15219,10,0705.SB-2,1467.28,Positive,Composite,,,,B8,9991.58,2823.18
Sims Bayou North,SB,07/05/21,R,417N,,50,0,0.51,0,0,,15219,0,0705.SB-2,1770.1,Negative,Composite,,,,B8,1699.79,0
Sims Bayou South,SS,07/05/21,R,484K,,50,0,0.46,0,0,,16954,0,0705.SS-1,1409.83,Negative,Composite,,,,G8,1526.43,0
Sims Bayou South,SS,07/05/21,R,E484 wild-type,,50,0.15,0.73,0.01,509.22,,16954,1,0705.SS-1,1849.91,Negative,Composite,,,,G8,2432.3,21.39
Sims Bayou South,SS,07/05/21,R,417T,,50,0,0.46,0,0,,16954,0,0705.SS-1,1485.82,Negative,Composite,,,,G8,1526.43,0
Sims Bayou South,SS,07/05/21,R,K417 wild-type,,50,1.22,2.29,0.55,4074.6,,16954,8,0705.SS-1,1467.28,Positive,Composite,,,,G8,7630.75,1844.54
Sims Bayou South,SS,07/05/21,R,417N,,50,0,0.46,0,0,,16954,0,0705.SS-1,1770.1,Negative,Composite,,,,G8,1526.43,0
Sims Bayou South,SS,07/05/21,R,484K,,50,0,0.42,0,0,,18576,0,0705.SS-2,1409.83,Negative,Composite,,,,H8,1392.93,0
Sims Bayou South,SS,07/05/21,R,E484 wild-type,,50,0.28,0.89,0.04,929.18,,18576,2,0705.SS-2,1849.91,Negative,Composite,,,,H8,2976.52,140.76
Sims Bayou South,SS,07/05/21,R,417T,,50,0,0.42,0,0,,18576,0,0705.SS-2,1485.82,Negative,Composite,,,,H8,1392.93,0
Sims Bayou South,SS,07/05/21,R,K417 wild-type,,50,1.67,2.82,0.89,5576.59,,18576,12,0705.SS-2,1467.28,Positive,Composite,,,,H8,9386.08,2971.41
Sims Bayou South,SS,07/05/21,R,417N,,50,0.14,0.67,0.01,464.88,,18576,1,0705.SS-2,1770.1,Negative,Composite,,,,H8,2220.49,19.52
Southeast,SE,07/05/21,R,484K,,50,0,0.49,0,0,,16005,0,0705.SE-1,1409.83,Negative,Composite,,,,C8,1617.26,0
Southeast,SE,07/05/21,R,E484 wild-type,,50,0.16,0.77,0.01,539.37,,16005,1,0705.SE-1,1849.91,Negative,Composite,,,,C8,2576.32,22.65
Southeast,SE,07/05/21,R,417T,,50,0,0.49,0,0,,16005,0,0705.SE-1,1485.82,Negative,Composite,,,,C8,1617.26,0
Southeast,SE,07/05/21,R,K417 wild-type,,50,1.78,3.06,0.92,5934.9,,16005,11,0705.SE-1,1467.28,Positive,Composite,,,,C8,10205.69,3064.05
Southeast,SE,07/05/21,R,417N,,50,0,0.49,0,0,,16005,0,0705.SE-1,1770.1,Negative,Composite,,,,C8,1617.26,0
Southeast,SE,07/05/21,R,484K,,50,0,0.46,0,0,,16887,0,0705.SE-2,1409.83,Negative,Composite,,,,D8,1532.13,0
Southeast,SE,07/05/21,R,E484 wild-type,,50,0.31,0.98,0.05,1021.97,,16887,2,0705.SE-2,1849.91,Negative,Composite,,,,D8,3273.79,154.82
Southeast,SE,07/05/21,R,417T,,50,0.15,0.73,0.01,511.33,,16887,1,0705.SE-2,1485.82,Negative,Composite,,,,D8,2442.4,21.48
Southeast,SE,07/05/21,R,K417 wild-type,,50,1.99,3.29,1.09,6644.95,,16887,13,0705.SE-2,1467.28,Positive,Composite,,,,D8,10974.6,3639.27
Southeast,SE,07/05/21,R,417N,,50,0,0.46,0,0,,16887,0,0705.SE-2,1770.1,Negative,Composite,,,,D8,1532.13,0
Southwest,SW,07/05/21,R,484K,,50,0,0.45,0,0,,17172,0,0705.SW-1,1409.83,Negative,Composite,,,,A9,1507.56,0
Southwest,SW,07/05/21,R,E484 wild-type,,50,0.3,0.97,0.05,1005.41,,17172,2,0705.SW-1,1849.91,Negative,Composite,,,,A9,3220.75,152.31
Southwest,SW,07/05/21,R,417T,,50,0,0.45,0,0,,17172,0,0705.SW-1,1485.82,Negative,Composite,,,,A9,1507.56,0
Southwest,SW,07/05/21,R,K417 wild-type,,50,2.26,3.62,1.3,7543.46,,17172,15,0705.SW-1,1467.28,Positive,Composite,,,,A9,12062.63,4325.62
Southwest,SW,07/05/21,R,417N,,50,0.15,0.72,0.01,503.13,,17172,1,0705.SW-1,1770.1,Negative,Composite,,,,A9,2403.22,21.13
Southwest,SW,07/05/21,R,484K,,50,0,0.51,0,0,,15171,0,0705.SW-2,1409.83,Negative,Composite,,,,B9,1705.17,0
Southwest,SW,07/05/21,R,E484 wild-type,,50,0,0.51,0,0,,15171,0,0705.SW-2,1849.91,Negative,Composite,,,,B9,1704.61,0
Southwest,SW,07/05/21,R,417T,,50,0,0.51,0,0,,15171,0,0705.SW-2,1485.82,Negative,Composite,,,,B9,1705.17,0
Southwest,SW,07/05/21,R,K417 wild-type,,50,0.85,1.86,0.3,2845,,15171,5,0705.SW-2,1467.28,Positive,Composite,,,,B9,6183.37,1000.19
Southwest,SW,07/05/21,R,417N,,50,0,0.51,0,0,,15171,0,0705.SW-2,1770.1,Negative,Composite,,,,B9,1705.17,0
Tidwell Timbers,TT,07/05/21,R,484K,,50,0,0.47,0,0,,16524,0,0705.TT-1,1409.83,Negative,Composite,,,,E9,1565.07,0
Tidwell Timbers,TT,07/05/21,R,E484 wild-type,,50,0,0.47,0,0,,16524,0,0705.TT-1,1849.91,Negative,Composite,,,,E9,1564.59,0
Tidwell Timbers,TT,07/05/21,R,417T,,50,0,0.47,0,0,,16524,0,0705.TT-1,1485.82,Negative,Composite,,,,E9,1565.07,0
Tidwell Timbers,TT,07/05/21,R,K417 wild-type,,50,0.78,1.7,0.28,2611.29,,16524,5,0705.TT-1,1467.28,Positive,Composite,,,,E9,5675.35,918.04
Tidwell Timbers,TT,07/05/21,R,417N,,50,0.31,1,0.05,1044.61,,16524,2,0705.TT-1,1770.1,Negative,Composite,,,,E9,3346.34,158.25
Tidwell Timbers,TT,07/05/21,R,484K,,50,0,0.46,0,0,,16778,0,0705.TT-2,1409.83,Negative,Composite,,,,F9,1541.91,0
Tidwell Timbers,TT,07/05/21,R,E484 wild-type,,50,0.46,1.23,0.11,1543.33,,16778,3,0705.TT-2,1849.91,Negative,Composite,,,,F9,4090.93,366.26
Tidwell Timbers,TT,07/05/21,R,417T,,50,0,0.46,0,0,,16778,0,0705.TT-2,1485.82,Negative,Composite,,,,F9,1541.91,0
Tidwell Timbers,TT,07/05/21,R,K417 wild-type,,50,0.93,1.89,0.36,3086.93,,16778,6,0705.TT-2,1467.28,Positive,Composite,,,,F9,6310.86,1208.92
Tidwell Timbers,TT,07/05/21,R,417N,,50,0.15,0.74,0.01,514.6,,16778,1,0705.TT-2,1770.1,Negative,Composite,,,,F9,2457.99,21.61
Turkey Creek,TC,07/05/21,R,484K,,50,0,0.47,0,0,,16451,0,0705.TC-1,1409.83,Negative,Composite,,,,C9,1572.49,0
Turkey Creek,TC,07/05/21,R,E484 wild-type,,50,0,0.47,0,0,,16451,0,0705.TC-1,1849.91,Negative,Composite,,,,C9,1571.44,0
Turkey Creek,TC,07/05/21,R,417T,,50,0,0.47,0,0,,16451,0,0705.TC-1,1485.82,Negative,Composite,,,,C9,1572.49,0
Turkey Creek,TC,07/05/21,R,K417 wild-type,,50,1.73,2.98,0.89,5771.05,,16451,11,0705.TC-1,1467.28,Positive,Composite,,,,C9,9923.87,2979.48
Turkey Creek,TC,07/05/21,R,417N,,50,0,0.47,0,0,,16451,0,0705.TC-1,1770.1,Negative,Composite,,,,C9,1572.49,0
Turkey Creek,TC,07/05/21,R,484K,,50,0,0.49,0,0,,15940,0,0705.TC-2,1409.83,Negative,Composite,,,,D9,1622.74,0
Turkey Creek,TC,07/05/21,R,E484 wild-type,,50,0,0.49,0,0,,15940,0,0705.TC-2,1849.91,Negative,Composite,,,,D9,1621.72,0
Turkey Creek,TC,07/05/21,R,417T,,50,0,0.49,0,0,,15940,0,0705.TC-2,1485.82,Negative,Composite,,,,D9,1622.74,0
Turkey Creek,TC,07/05/21,R,K417 wild-type,,50,1.62,2.86,0.81,5414.15,,15940,10,0705.TC-2,1467.28,Positive,Composite,,,,D9,9538.77,2695.28
Turkey Creek,TC,07/05/21,R,417N,,50,0,0.49,0,0,,15940,0,0705.TC-2,1770.1,Negative,Composite,,,,D9,1622.74,0
Upper Brays,UB,07/05/21,R,484K,,50,0,0.45,0,0,,17348,0,0705.UB-1,1409.83,Negative,Composite,,,,G9,1491.98,0
Upper Brays,UB,07/05/21,R,E484 wild-type,,50,0,0.45,0,0,,17348,0,0705.UB-1,1849.91,Negative,Composite,,,,G9,1490.35,0
Upper Brays,UB,07/05/21,R,417T,,50,0,0.45,0,0,,17348,0,0705.UB-1,1485.82,Negative,Composite,,,,G9,1491.98,0
Upper Brays,UB,07/05/21,R,K417 wild-type,,50,2.84,4.32,1.74,9455.83,,17348,19,0705.UB-1,1467.28,Positive,Composite,,,,G9,14396.4,5801.17
Upper Brays,UB,07/05/21,R,417N,,50,0,0.45,0,0,,17348,0,0705.UB-1,1770.1,Negative,Composite,,,,G9,1491.98,0
Upper Brays,UB,07/05/21,R,484K,,50,0,0.41,0,0,,19004,0,0705.UB-2,1409.83,Negative,Composite,,,,H9,1363.46,0
Upper Brays,UB,07/05/21,R,E484 wild-type,,50,0.14,0.65,0.01,454.11,,19004,1,0705.UB-2,1849.91,Negative,Composite,,,,H9,2169.06,19.07
Upper Brays,UB,07/05/21,R,417T,,50,0.27,0.87,0.04,910.07,,19004,2,0705.UB-2,1485.82,Negative,Composite,,,,H9,2915.29,137.87
Upper Brays,UB,07/05/21,R,K417 wild-type,,50,5.45,7.33,3.93,18183.16,,19004,40,0705.UB-2,1467.28,Positive,Composite,,,,H9,24438.38,13101.2
Upper Brays,UB,07/05/21,R,417N,,50,0,0.41,0,0,,19004,0,0705.UB-2,1770.1,Negative,Composite,,,,H9,1363.46,0
W.C.I.D. # 111,111,07/05/21,R,484K,,50,0,0.45,0,0,,17363,0,0705.111-1,1409.83,Negative,Composite,,,,E1,1491.98,0
W.C.I.D. # 111,111,07/05/21,R,E484 wild-type,,50,0,0.45,0,0,,17363,0,0705.111-1,1849.91,Negative,Composite,,,,E1,1489.75,0
W.C.I.D. # 111,111,07/05/21,R,417T,,50,0,0.45,0,0,,17363,0,0705.111-1,1485.82,Negative,Composite,,,,E1,1491.98,0
W.C.I.D. # 111,111,07/05/21,R,K417 wild-type,,50,3.88,5.58,2.57,12936.95,,17363,26,0705.111-1,1467.28,Positive,Composite,,,,E1,18593.01,8565.57
W.C.I.D. # 111,111,07/05/21,R,417N,,50,0,0.45,0,0,,17363,0,0705.111-1,1770.1,Negative,Composite,,,,E1,1491.98,0
W.C.I.D. # 111,111,07/05/21,R,484K,,50,0,0.44,0,0,,17724,0,0705.111-2,1409.83,Negative,Composite,,,,F1,1461.28,0
W.C.I.D. # 111,111,07/05/21,R,E484 wild-type,,50,0,0.44,0,0,,17724,0,0705.111-2,1849.91,Negative,Composite,,,,F1,1458.81,0
W.C.I.D. # 111,111,07/05/21,R,417T,,50,0,0.44,0,0,,17724,0,0705.111-2,1485.82,Negative,Composite,,,,F1,1461.28,0
W.C.I.D. # 111,111,07/05/21,R,K417 wild-type,,50,4.39,6.16,2.99,14618.67,,17724,30,0705.111-2,1467.28,Positive,Composite,,,,F1,20517.01,9977.97
W.C.I.D. # 111,111,07/05/21,R,417N,,50,0,0.44,0,0,,17724,0,0705.111-2,1770.1,Negative,Composite,,,,F1,1461.28,0
W.C.I.D. # 47,47,07/05/21,R,484K,,50,0,0.47,0,0,,16502,0,0705.47-1,1409.83,Negative,Composite,,,,C2,1570.39,0
W.C.I.D. # 47,47,07/05/21,R,E484 wild-type,,50,0.47,1.25,0.11,1568.96,,16502,3,0705.47-1,1849.91,Negative,Composite,,,,C2,4158.89,372.34
W.C.I.D. # 47,47,07/05/21,R,417T,,50,0,0.47,0,0,,16502,0,0705.47-1,1485.82,Negative,Composite,,,,C2,1570.39,0
W.C.I.D. # 47,47,07/05/21,R,K417 wild-type,,50,5.65,7.72,4,18846.38,,16502,36,0705.47-1,1467.28,Positive,Composite,,,,C2,25719.32,13325.36
W.C.I.D. # 47,47,07/05/21,R,417N,,50,0.47,1.25,0.11,1572.2,,16502,3,0705.47-1,1770.1,Negative,Composite,,,,C2,4167.48,373.11
W.C.I.D. # 47,47,07/05/21,R,484K,,50,0,0.47,0,0,,16491,0,0705.47-2,1409.83,Negative,Composite,,,,D2,1571.25,0
W.C.I.D. # 47,47,07/05/21,R,E484 wild-type,,50,0.31,1.01,0.05,1046.45,,16491,2,0705.47-2,1849.91,Negative,Composite,,,,D2,3352.22,158.53
W.C.I.D. # 47,47,07/05/21,R,417T,,50,0,0.47,0,0,,16491,0,0705.47-2,1485.82,Negative,Composite,,,,D2,1571.25,0
W.C.I.D. # 47,47,07/05/21,R,K417 wild-type,,50,5.81,7.9,4.13,19379.89,,16491,37,0705.47-2,1467.28,Positive,Composite,,,,D2,26340.55,13771.48
W.C.I.D. # 47,47,07/05/21,R,417N,,50,0,0.47,0,0,,16491,0,0705.47-2,1770.1,Negative,Composite,,,,D2,1571.25,0
W.C.I.D. #76,76,07/05/21,R,484K,,50,0,0.41,0,0,,18911,0,0705.76-1,1409.83,Negative,Composite,,,,G2,1368.73,0
W.C.I.D. #76,76,07/05/21,R,E484 wild-type,,50,0.14,0.65,0.01,456.78,,18911,1,0705.76-1,1849.91,Negative,Composite,,,,G2,2181.8,19.18
W.C.I.D. #76,76,07/05/21,R,417T,,50,0.14,0.65,0.01,456.81,,18911,1,0705.76-1,1485.82,Negative,Composite,,,,G2,2181.92,19.19
W.C.I.D. #76,76,07/05/21,R,K417 wild-type,,50,0.14,0.65,0.01,456.78,,18911,1,0705.76-1,1467.28,Negative,Composite,,,,G2,2181.8,19.18
W.C.I.D. #76,76,07/05/21,R,417N,,50,0,0.41,0,0,,18911,0,0705.76-1,1770.1,Negative,Composite,,,,G2,1368.73,0
W.C.I.D. #76,76,07/05/21,R,484K,,50,0,0.43,0,0,,18103,0,0705.76-2,1409.83,Negative,Composite,,,,H2,1428.41,0
W.C.I.D. #76,76,07/05/21,R,E484 wild-type,,50,0.14,0.68,0.01,476.67,,18103,1,0705.76-2,1849.91,Negative,Composite,,,,H2,2276.8,20.02
W.C.I.D. #76,76,07/05/21,R,417T,,50,0.29,0.92,0.04,953.41,,18103,2,0705.76-2,1485.82,Negative,Composite,,,,H2,3054.16,144.44
W.C.I.D. #76,76,07/05/21,R,K417 wild-type,,50,0.43,1.14,0.1,1430.08,,18103,3,0705.76-2,1467.28,Negative,Composite,,,,H2,3790.71,339.38
W.C.I.D. #76,76,07/05/21,R,417N,,50,0,0.43,0,0,,18103,0,0705.76-2,1770.1,Negative,Composite,,,,H2,1428.41,0
West District,WD,07/05/21,R,484K,,50,0,0.47,0,0,,16576,0,0705.WD-1,1409.83,Negative,Composite,,,,C10,1562.89,0
West District,WD,07/05/21,R,E484 wild-type,,50,0.62,1.47,0.19,2082.54,,16576,4,0705.WD-1,1849.91,Positive,Composite,,,,C10,4910.92,628.35
West District,WD,07/05/21,R,417T,,50,0,0.47,0,0,,16576,0,0705.WD-1,1485.82,Negative,Composite,,,,C10,1562.89,0
West District,WD,07/05/21,R,K417 wild-type,,50,4.53,6.4,3.07,15109.83,,16576,29,0705.WD-1,1467.28,Positive,Composite,,,,C10,21324,10241.06
West District,WD,07/05/21,R,417N,,50,0,0.47,0,0,,16576,0,0705.WD-1,1770.1,Negative,Composite,,,,C10,1562.89,0
West District,WD,07/05/21,R,484K,,50,0,0.54,0,0,,14403,0,0705.WD-2,1409.83,Negative,Composite,,,,D10,1797.55,0
West District,WD,07/05/21,R,E484 wild-type,,50,0.54,1.43,0.13,1797.32,,14403,3,0705.WD-2,1849.91,Negative,Composite,,,,D10,4764.32,426.53
West District,WD,07/05/21,R,417T,,50,0,0.54,0,0,,14403,0,0705.WD-2,1485.82,Negative,Composite,,,,D10,1797.55,0
West District,WD,07/05/21,R,K417 wild-type,,50,3.42,5.2,2.1,11389.38,,14403,19,0705.WD-2,1467.28,Positive,Composite,,,,D10,17341.21,6987.1
West District,WD,07/05/21,R,417N,,50,0,0.54,0,0,,14403,0,0705.WD-2,1770.1,Negative,Composite,,,,D10,1797.55,0
West Lake Houston,WL,07/05/21,R,484K,,50,0,0.51,0,0,,15301,0,0705.WL-1,1409.83,Negative,Composite,,,,E10,1699.12,0
West Lake Houston,WL,07/05/21,R,E484 wild-type,,50,0,0.51,0,0,,15301,0,0705.WL-1,1849.91,Negative,Composite,,,,E10,1689.79,0
West Lake Houston,WL,07/05/21,R,417T,,50,0,0.51,0,0,,15301,0,0705.WL-1,1485.82,Negative,Composite,,,,E10,1699.12,0
West Lake Houston,WL,07/05/21,R,K417 wild-type,,50,14.25,17.53,11.41,47503.13,,15301,84,0705.WL-1,1467.28,Positive,Composite,,,,E10,58447.21,38025.74
West Lake Houston,WL,07/05/21,R,417N,,50,0.34,1.09,0.05,1134.07,,15301,2,0705.WL-1,1770.1,Negative,Composite,,,,E10,3632.96,171.8
West Lake Houston,WL,07/05/21,R,484K,,50,0,0.48,0,0,,16189,0,0705.WL-2,1409.83,Negative,Composite,,,,F10,1604.31,0
West Lake Houston,WL,07/05/21,R,E484 wild-type,,50,0,0.48,0,0,,16189,0,0705.WL-2,1849.91,Negative,Composite,,,,F10,1597.47,0
West Lake Houston,WL,07/05/21,R,417T,,50,0,0.48,0,0,,16189,0,0705.WL-2,1485.82,Negative,Composite,,,,F10,1604.31,0
West Lake Houston,WL,07/05/21,R,K417 wild-type,,50,11.06,13.89,8.64,36866.08,,16189,69,0705.WL-2,1467.28,Positive,Composite,,,,F10,46299.7,28815.3
West Lake Houston,WL,07/05/21,R,417N,,50,0,0.48,0,0,,16189,0,0705.WL-2,1770.1,Negative,Composite,,,,F10,1604.31,0
Westway,WW,07/05/21,R,484K,,50,0,0.59,0,0,,13220,0,0705.WW-1,1409.83,Negative,Composite,,,,A11,1956.91,0
Westway,WW,07/05/21,R,E484 wild-type,,50,0,0.59,0,0,,13220,0,0705.WW-1,1849.91,Negative,Composite,,,,A11,1956.91,0
Westway,WW,07/05/21,R,417T,,50,0,0.59,0,0,,13220,0,0705.WW-1,1485.82,Negative,Composite,,,,A11,1956.91,0
Westway,WW,07/05/21,R,K417 wild-type,,50,1.57,2.93,0.71,5223.22,,13220,8,0705.WW-1,1467.28,Positive,Composite,,,,A11,9782.41,2364.42
Westway,WW,07/05/21,R,417N,,50,0,0.59,0,0,,13220,0,0705.WW-1,1770.1,Negative,Composite,,,,A11,1956.91,0
Westway,WW,07/05/21,R,484K,,50,0,0.57,0,0,,13628,0,0705.WW-2,1409.83,Negative,Composite,,,,B11,1898.27,0
Westway,WW,07/05/21,R,E484 wild-type,,50,0,0.57,0,0,,13628,0,0705.WW-2,1849.91,Negative,Composite,,,,B11,1898.27,0
Westway,WW,07/05/21,R,417T,,50,0,0.57,0,0,,13628,0,0705.WW-2,1485.82,Negative,Composite,,,,B11,1898.27,0
Westway,WW,07/05/21,R,K417 wild-type,,50,0.76,1.79,0.23,2533.76,,13628,4,0705.WW-2,1467.28,Positive,Composite,,,,B11,5975.16,764.48
Westway,WW,07/05/21,R,417N,,50,0,0.57,0,0,,13628,0,0705.WW-2,1770.1,Negative,Composite,,,,B11,1898.27,0
White Oak,WO,07/05/21,R,484K,,50,0,0.47,0,0,,16578,0,0705.WO-1,1409.83,Negative,Composite,,,,G10,1565.07,0
White Oak,WO,07/05/21,R,E484 wild-type,,50,0.31,1,0.05,1042.53,,16578,2,0705.WO-1,1849.91,Negative,Composite,,,,G10,3339.67,157.94
White Oak,WO,07/05/21,R,417T,,50,0,0.47,0,0,,16578,0,0705.WO-1,1485.82,Negative,Composite,,,,G10,1565.07,0
White Oak,WO,07/05/21,R,K417 wild-type,,50,5.48,7.51,3.85,18262.48,,16578,35,0705.WO-1,1467.28,Positive,Composite,,,,G10,25026.79,12845.45
White Oak,WO,07/05/21,R,417N,,50,0.16,0.75,0.01,522.32,,16578,1,0705.WO-1,1770.1,Negative,Composite,,,,G10,2494.89,21.94
White Oak,WO,07/05/21,R,484K,,50,0,0.47,0,0,,16500,0,0705.WO-2,1409.83,Negative,Composite,,,,H10,1572.11,0
White Oak,WO,07/05/21,R,E484 wild-type,,50,1.57,2.77,0.78,5234.15,,16500,10,0705.WO-2,1849.91,Positive,Composite,,,,H10,9221.56,2605.69
White Oak,WO,07/05/21,R,417T,,50,0,0.47,0,0,,16500,0,0705.WO-2,1485.82,Negative,Composite,,,,H10,1572.11,0
White Oak,WO,07/05/21,R,K417 wild-type,,50,6.13,8.27,4.4,20431.17,,16500,39,0705.WO-2,1467.28,Positive,Composite,,,,H10,27559.93,14655.25
White Oak,WO,07/05/21,R,417N,,50,0.16,0.75,0.01,524.67,,16500,1,0705.WO-2,1770.1,Negative,Composite,,,,H10,2506.12,22.04
Willowbrook,WB,07/05/21,R,484K,,50,0,0.51,0,0,,15249,0,0705.WB-1,1409.83,Negative,Composite,,,,A10,1703.49,0
Willowbrook,WB,07/05/21,R,E484 wild-type,,50,0.51,1.35,0.12,1699.38,,15249,3,0705.WB-1,1849.91,Negative,Composite,,,,A10,4504.65,403.29
Willowbrook,WB,07/05/21,R,417T,,50,0,0.51,0,0,,15249,0,0705.WB-1,1485.82,Negative,Composite,,,,A10,1703.49,0
Willowbrook,WB,07/05/21,R,K417 wild-type,,50,9.7,12.46,7.39,32345.53,,15249,57,0705.WB-1,1467.28,Positive,Composite,,,,A10,41521.37,24637.43
Willowbrook,WB,07/05/21,R,417N,,50,0,0.51,0,0,,15249,0,0705.WB-1,1770.1,Negative,Composite,,,,A10,1703.49,0
Willowbrook,WB,07/05/21,R,484K,,50,0.76,1.8,0.23,2545.16,,13624,4,0705.WB-2,1409.83,Positive,Composite,,,,B10,6002.05,767.92
Willowbrook,WB,07/05/21,R,E484 wild-type,,50,0.38,1.22,0.06,1267.44,,13624,2,0705.WB-2,1849.91,Negative,Composite,,,,B10,4060.26,192
Willowbrook,WB,07/05/21,R,417T,,50,0,0.57,0,0,,13624,0,0705.WB-2,1485.82,Negative,Composite,,,,B10,1906.82,0
Willowbrook,WB,07/05/21,R,K417 wild-type,,50,10.86,13.94,8.27,36195.15,,13624,57,0705.WB-2,1467.28,Positive,Composite,,,,B10,46466,27568.2
Willowbrook,WB,07/05/21,R,417N,,50,0,0.57,0,0,,13624,0,0705.WB-2,1770.1,Negative,Composite,,,,B10,1906.82,0
